#  file: fmRawProjectAuthors2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in Sep of 2013
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT fp.project_id, fp.projectname_short, fpa.author_name, fpa.author_role 
#  FROM `fm_project_authors` fpa, fm_projects fp 
#  WHERE fp.datasource_id=387
#  AND fpa.datasource_id=387
#  AND fpa.project_id = fp.project_id
#  ORDER BY fp.project_id
#
#  datasource_id = 387 is the Sep 2013 run on freshmeat.
project_id	projectname_short	author_name	author_role
73884	arora    	Benjamin Meyer	Project Manager
73885	databene-benclipse    	Volker Bergmann	Project Manager
73889	php-bans-and-trap    	enf0rca	Project Manager
73891	as_dbserver_check    	Alexander Selifonov	Project Manager
73901	vmodemd    	six	Project Manager
73903	waviq    	Jack Whitsitt	Project Manager
73905	wireshark-osc    	artm	Project Manager
73906	signsrch    	Luigi Auriemma	Project Manager
73910	validate-saudi-id    	Abdul-Aziz Al-Oraij	Project Manager
73911	php-ftp-folder-copy-or-delete    	Abdul-Aziz Al-Oraij	Project Manager
73917	zowiefractals    	Martin Cowie	Project Manager
73918	recupnews    	Mehdi	Project Manager
73922	assimilate    	Michael Nyika	Project Manager
73925	php-cego    	lemke	Project Manager
73928	scid-vs-pc    	stevenaaus	Project Manager
73934	buttermarks    	Marc Lagrange	Project Manager
73935	r6-home-inventory    	Chris Roland	Project Manager
73939	arcade4u    	yammi	Project Manager
73945	neko-install-cd    	James Pike	Project Manager
73949	np-admin    	Dani	Project Manager
73951	akvis-artsuite    	AKVIS LLC	Project Manager
73952	meo    	NCH Software	Project Manager
73953	rspamd    	Vsevolod Stakhov	Project Manager
73958	qb    	Tim Weber	Project Manager
73959	cese-plus    	Sergey Missan	Project Manager
73967	iclassified    	Aflatoon	Project Manager
73968	kiwix    	Kelson	Project Manager
73970	jsvortex    	Advanced Software Production Line	Project Manager
73971	mapdav    	oxagast	Project Manager
73972	file-find-object-rule    	Shlomi Fish	Project Manager
73973	pydaf    	T.S.	Project Manager
73974	vagalume    	Manuel Rego	Project Manager
73980	transmageddon    	Uraeus	Project Manager
73981	idthemes    	algalochkin	Project Manager
73982	make-it-true    	Charles B. Cosse	Project Manager
73983	jafiliacom    	yosu	Project Manager
73985	svn-ftp-deploy    	Daniele Cruciani	Project Manager
73987	morituri    	Thomas	Project Manager
73988	epoint-hotspot    	Daniel Nagy	Project Manager
73993	bashinator    	Wolfram Schlich	Project Manager
73999	gldd    	Sergey Satskiy	Project Manager
74000	twibright-registrator    	Karel Kulhavy	Project Manager
74001	jee5unit    	letalis	Project Manager
74003	tclup    	tonytraductor	Project Manager
74004	php-adminpanel    	ApPHP	Project Manager
74006	java-cigi-packet-stuffer    	Philip Lowman	Project Manager
74007	js-auto-form-validator    	ApPHP	Project Manager
74010	shakes    	tonytraductor	Project Manager
74018	backuploupe    	soma-zone	Project Manager
74020	realripper    	Loic Pefferkorn	Project Manager
74023	libpuppy    	Erkki Seppälä	Project Manager
74024	bot-lane    	scriptol	Project Manager
74025	businesstools    	Tuomas Rasila	Project Manager
74026	finvoicelib    	Tuomas Rasila	Project Manager
74028	check_dnssec    	Jiuka	Project Manager
74033	ductus    	Jim Garrison	Project Manager
74034	tvguidefetch    	John Saunders	Project Manager
74044	star-defender-4-for-mac-os-x    	Olya	Project Manager
74045	dov4l2    	Folkert van Heusden	Project Manager
74046	grabby    	Folkert van Heusden	Project Manager
74047	dumbbell-pal    	Norbert de Jonge	Project Manager
74048	uli-plugins    	audiomobster	Project Manager
74051	bsd-router-project    	Olivier Cochard-Labbé	Project Manager
74053	formreturn-omr    	sordid	Project Manager
74055	xarclock    	jaimeghirelli	Project Manager
74058	myfiles    	geoffm	Project Manager
74059	quitcount    	Colin Leroy	Project Manager
74060	webkit2pdf    	Colin Leroy	Project Manager
74068	watermarker    	matthewsmalley	Project Manager
74072	simple-fuzzer    	orgcandman	Project Manager
74073	thai-dotproject    	GREATMAY	Project Manager
74076	i-net-doqua    	i-net software	Project Manager
74077	update_id3_length    	Michel Van den Bergh	Project Manager
74078	quhelp    	Bad Sector	Project Manager
74079	efa    	derf	Project Manager
74081	source-highlight-qt    	Lorenzo Bettini	Project Manager
74082	captchav2    	skylinux	Project Manager
74083	mappa    	Lars Heuer	Project Manager
74084	gpx-viewer    	qball	Project Manager
74087	isymchoose    	Britton Kerin	Project Manager
74089	lb-2    	Rocco Carbone	Project Manager
74090	image_region_selector    	Britton Kerin	Project Manager
74095	autosnippet    	Amir Shevat	Project Manager
74098	interactivestats    	Stefan Palme	Project Manager
74100	svnbackup    	Chris O'Halloran	Project Manager
74105	history-selector    	Francois Fleuret	Project Manager
74110	wmiface    	Seli	Project Manager
74113	gtkgis    	Andrea Zagli	Project Manager
74115	jcols    	Steven Elliott	Project Manager
74120	summaryofusenetlinks    	Mark Carter	Project Manager
74122	sqljet    	TMate Software	Project Manager
74125	podcaster    	John-Paul Stanford	Project Manager
74128	k10ctl    	Stefan Ziegenbalg	Project Manager
74129	c2ctl    	Stefan Ziegenbalg	Project Manager
74139	spade    	Deacon	Project Manager
74142	mysqlbackup-2    	Chris O'Halloran	Project Manager
74145	python-gsasl    	Alexey Nezhdanov	Project Manager
74146	iwthemes    	algalochkin	Project Manager
74148	rocknroll    	Jacquelin Charbonnel	Project Manager
74151	meow    	James Pike	Project Manager
74159	jijawi    	DASPRiD	Project Manager
74161	shinobu    	FSX	Project Manager
74164	godot-goeco-virtual-appliance    	micro	Project Manager
74169	chaiscript    	Jason Turner	Project Manager
74172	pirsyncd    	Evaggelos Balaskas	Project Manager
74174	sqlitexx    	Andreas Baumann	Project Manager
74186	chandlerqe-for-android    	Heikki Toivonen	Project Manager
74187	psoapjr    	Wesley	Project Manager
74188	hadoop-studio    	Shevek	Project Manager
74193	acr    	Axant s.n.c.	Project Manager
74196	mazzuoro    	arraffaele	Project Manager
74198	3q    	wzk	Project Manager
74199	moosexsingletonmethod    	draegtun	Project Manager
74200	netcf    	David Lutterkort	Project Manager
74207	pavtube-video-converter-for-mac    	pavtube	Project Manager
74208	rpmconf    	Miroslav Suchy	Project Manager
74209	xdradio    	Dominique Michel	Project Manager
74214	jsmatep    	Manfred	Project Manager
74217	cld    	Jeff Garzik	Project Manager
74220	pavtube-tod-converter-for-mac    	pavtube	Project Manager
74222	qmail-relog    	wzk	Project Manager
74226	mapzoom    	Cesar Brod	Project Manager
74231	pavtube-mtsm2ts-converter-for-mac    	pavtube	Project Manager
74232	pavtube-flv-converter-for-mac    	pavtube	Project Manager
74233	pavtube-mkv-converter-for-mac    	pavtube	Project Manager
74235	cnmonitor    	Andreas Anderson	Project Manager
74236	golden-rules-organizer    	mgvirtzm	Project Manager
74238	x-invasion    	arraffaele	Project Manager
74241	emaps    	juanpicado	Project Manager
74246	srmio    	Rainer Clasen	Project Manager
74249	crompose    	Marco Caminati	Project Manager
74255	phpturtle    	Piotr Sobolewski	Project Manager
74258	hamsterdb-transactional-storage    	cruppstahl	Project Manager
74259	openocd    	Zach Welch	Project Manager
74261	yagf    	leseul	Project Manager
74263	mysql-diff    	Yozh	Project Manager
74265	flashrd    	Chris Cappuccio	Project Manager
74266	pitlib    	Charles Brunet	Project Manager
74270	ocamlplugin    	Pawel (pawelb) Boguszewski	Project Manager
74271	edepol    	arraffaele	Project Manager
74274	undx    	Marc Schoenefeld	Project Manager
74276	micro-snake    	Joachim Nilsson	Project Manager
74277	floggy    	Thiago Leão Moreira	Project Manager
74280	kometka    	Piotr Sobolewski	Project Manager
74281	gina2    	gimli	Project Manager
74288	lemonldapng    	Clément OUDOT	Project Manager
74289	symbolism    	Marek Łętowski	Project Manager
74290	furry-paws    	felix	Project Manager
74291	easygconf    	fdiesch	Project Manager
74298	cgictrl    	Masahiko Ito	Project Manager
74304	trumpeter    	Reidar	Project Manager
74305	miro    	Uwe Hermann	Project Manager
74315	achecker    	Greg Gay	Project Manager
74319	filterunit    	Stefan Merten	Project Manager
74323	improvisor    	laseray	Project Manager
74324	sefira    	Vaclav Barta	Project Manager
74329	php-viz    	sab	Project Manager
74330	lytecfg    	RemyHorton	Project Manager
74335	mkgmap    	Steve Ratcliffe	Project Manager
74336	libvt100    	Rasmus Toftdahl Olesen	Project Manager
74339	cl-prevalence    	Skypher	Project Manager
74340	elephant    	Skypher	Project Manager
74341	cl-cont    	Skypher	Project Manager
74344	eldap    	Sam	Project Manager
74348	dkim-verify    	Erik Lotspeich	Project Manager
74350	a2b-2    	Sam Watkins	Project Manager
74353	applog    	Computer	Project Manager
74354	sha_digest    	Jens Thoms Törring	Project Manager
74355	simproject    	Computer	Project Manager
74358	sysinfopl    	Wolf Software	Project Manager
74359	wolfchat-perl    	Wolf Software	Project Manager
74361	libstopwatch    	Wolf Software	Project Manager
74369	padersyncssh    	Thorsten	Project Manager
74387	pavtube-dvd-to-mp4-converter-for-mac    	pavtube	Project Manager
74388	python_gnupg    	Vinay Sajip	Project Manager
74394	obscure    	Wolf Software	Project Manager
74395	patmat    	Wolf Software	Project Manager
74397	vunsy    	Blaze Boy	Project Manager
74402	dlist    	tspoolst	Project Manager
74408	runpon    	Davide Alberani	Project Manager
74410	piggybudget    	Manuel Tomis	Project Manager
74412	minidom    	lqez	Project Manager
74417	popblocks    	SmokeSerpent	Project Manager
74418	jcorenet    	P.I.Julius	Project Manager
74419	source-code-counter    	Nick Sydenham	Project Manager
74420	amun    	k42b3	Project Manager
74423	bedework    	aanno	Project Manager
74427	phpadamoto    	Beamerik	Project Manager
74433	spdatapickle    	stephen	Project Manager
74435	page-2    	Don Rozenberg	Project Manager
74436	tunnelit    	rkeene	Project Manager
74438	imusic-valet    	ZiggySoft	Project Manager
74452	osl-object-storage-layer    	Sebastian Stark	Project Manager
74456	astrological-library    	Wolf Software	Project Manager
74458	butterfly-web-ui    	Jakob Jenkov	Project Manager
74459	pigs-can-fly-site-monitor    	holden karau	Project Manager
74463	pulse-java    	Thomas Weber	Project Manager
74465	qtexengine    	Ion Vasilief	Project Manager
74467	sql-bench    	CaptTofu	Project Manager
74468	jumpbox-for-the-foswiki-wiki-system    	JumpBox	Project Manager
74474	theora-intro    	Michael Opdenacker	Project Manager
74475	mussort    	Eskild Hustvedt	Project Manager
74476	hekate    	Juliusz Chroboczek	Project Manager
74476	hekate    	Gabriel Kerneis	Project Manager
74477	symplik-exzellenz    	Christopher Ho	Project Manager
74478	vuzitnet    	Brent R. Matzelle	Project Manager
74480	zutils    	Antonio Diaz Diaz	Project Manager
74485	jledger    	Ang Tun Chek	Project Manager
74488	gtk2-panel    	Nicola Fontana	Project Manager
74490	viper-suite    	Davor Ocelic	Project Manager
74494	usb-panic-button-daemon    	deka	Project Manager
74495	cryptote    	Timo Bingmann	Project Manager
74502	banshee    	Hiawatha	Project Manager
74506	xsettingsd    	Daniel Erat	Developer
74507	taggrepper    	Kumar Appaiah	Project Manager
74508	topvhost    	GWuertz	Project Manager
74511	tweet-2    	joseph cheek	Project Manager
74512	unhiderb    	Walles	Project Manager
74516	hosaka    	Lost Goblin	Project Manager
74519	updatebrowscap    	Alain Williams	Project Manager
74520	clustertools-2    	Fabian Herschel	Project Manager
74522	rfc3394    	Jay Miller	Project Manager
74523	msfetch    	Paul Greenberg	Project Manager
74524	ruby-pdns    	R.I.Pienaar	Project Manager
74531	gwt-mobile-webkit    	Bart Guijt	Project Manager
74532	smartgit    	syntevo GmbH	Project Manager
74536	libx1f42    	Ciprian Niculescu	Project Manager
74538	gadmin-sendmail    	Magnus-swe	Project Manager
74541	chaidraw    	Jason Turner	Project Manager
74545	savisap    	Markus Strehle	Project Manager
74546	boh    	541M0	Project Manager
74547	vcd2txt    	Radu	Project Manager
74548	tiny-xml    	Brian Bush	Project Manager
74581	bran-backup-server    	Stanislav Ievlev	Project Manager
74584	alexei-part-ix    	Piga Software	Project Manager
74586	firewallsosdg    	Brielle Bruns	Project Manager
74588	words    	rorokimdim	Project Manager
74594	precisionid-code-39-barcode-font-package    	precisionid	Project Manager
74598	loopee    	rorokimdim	Project Manager
74600	eclipse-bulk-import    	Saqib Rasul	Project Manager
74603	phew    	Claes Nästén	Project Manager
74604	gal    	Claes Nästén	Project Manager
74608	chunkd    	Jeff Garzik	Project Manager
74610	basic-broadcaster    	konfusius	Project Manager
74612	mckoiddb    	Toby	Project Manager
74614	tiny-ear-trainer    	Jonas Wagner	Project Manager
74616	chartmakerjava    	flower	Project Manager
74617	syncmaildir    	gareuselesinge	Project Manager
74621	guayadeque    	anonbeat	Project Manager
74628	pyside    	lauromoura	Project Manager
74629	dotcms-scripting-plugin    	Will Ezell	Project Manager
74635	videomax-free-video-converter    	bill yao	Project Manager
74636	sudoku-cpp    	Lars Grobe	Project Manager
74637	resize-image-nautilus-script    	meinhard	Project Manager
74643	secure-php-html-parser-and-filter    	Manuel Lemos	Project Manager
74645	picombo    	Jeremy Bush	Project Manager
74647	python-symmetric-jsonrpc    	Egil Moeller	Project Manager
74651	smtp-cli    	Michal Ludvig	Project Manager
74659	tuwo    	Sebastian Nowozin	Project Manager
74668	box-flash-gallery    	flash-gallery.com	Project Manager
74677	krcstat    	Robin Atwood	Project Manager
74688	isl    	Sven Verdoolaege	Project Manager
74689	fcprinter    	ewi	Project Manager
74690	opush    	Thomas Cataldo	Project Manager
74692	spt-jcr-manager    	Sans Pareil Technologies, Inc.	Project Manager
74694	bbs101    	Walter	Project Manager
74695	dotnew    	George Vlahavas	Project Manager
74704	agglomerated-ssl    	Marco Peereboom	Project Manager
74706	atlassian-greenhopper    	Mike Cannon-Brookes	Project Manager
74712	spread-2    	Ulli Horlacher	Project Manager
74714	infiview-framework    	Ran @ Bindows	Project Manager
74715	ipnetwork    	Lucke the Lucky	Project Manager
74718	libantispam    	Blake-R	Project Manager
74724	seo-powersuite-enterprise    	Link-Assistant.Com: SEO Software	Project Manager
74726	vadm    	holger krekel	Project Manager
74728	pylib-and-pytest    	holger krekel	Project Manager
74740	azurege    	Aloysius Indryanto	Project Manager
74742	aobo-mac-os-x-keylogger-standard    	Employee Monitoring	Project Manager
74744	newtsy    	Adam Hallett	Project Manager
74748	aseqmm    	Pedro Lopez-Cabanillas	Project Manager
74750	jwt    	Koen Deforche	Project Manager
74754	cai18n    	Ceki Gulcu	Project Manager
74766	phtml-encoder    	diskchecker	Project Manager
74768	goanywhere-services-product    	Bob Luebbe	Project Manager
74771	mix2ool    	Alex Lau	Project Manager
74773	nautilus-flickr-uploader    	Juan J. Martínez	Project Manager
74781	shellscript-loader    	konsolebox	Project Manager
74782	xflows-2    	Yann Sagon	Project Manager
74782	xflows-2    	Jonas Latt	Project Manager
74783	sshh    	Nixo Mose	Project Manager
74784	js-wars    	Jonas Wagner	Project Manager
74785	asterisk-flite    	Lefteris Zafiris	Project Manager
74786	handimalin    	futility	Project Manager
74787	phpjasperxml    	ks	Project Manager
74788	find-rootsh    	Albert REINER	Project Manager
74790	cheekdotcom-tweet    	joseph cheek	Project Manager
74792	igcc    	Andy Balaam	Project Manager
74802	java-mplayer    	Imbert J.Olivier & P.Aimé	Project Manager
74806	pandora-fms    	nil	My other account :-)
74817	smradius    	Nigel Kukard	Project Manager
74820	pigs-run    	Alfredo Spadafina	Project Manager
74824	cal10n    	Ceki Gulcu	Project Manager
74826	electricformula    	Gheorghe Pop	Project Manager
74827	asterisk-espeak    	Lefteris Zafiris	Project Manager
74830	pingo    	Pierre-Philippe Coupard	Project Manager
74835	junixsocket    	CK	Project Manager
74836	axe-svn-sync    	Daniele C.	Project Manager
74841	python-simulated-annealing-module    	AlpineR	Project Manager
74842	movie-crammer    	Charles Higgins	Project Manager
74845	appdepot    	maujabber	Project Manager
74847	libdmapsharing    	W. Michael Petullo	Project Manager
74850	mythrip    	Pio	Project Manager
74857	jurlmap    	Manuel Tomis	Project Manager
74860	trojit    	Jan Kundrát	Project Manager
74861	linkexchange    	Konstantin Korikov	Project Manager
74870	perl-dancer    	Alexis SUKRIEH	Project Manager
74872	cenchria    	Antoine d'Otreppe	Project Manager
74873	secureci    	Gene	Project Manager
74877	patchca    	the_leech	Project Manager
74879	proportional-font-terminal    	Jonathan Hayward	Project Manager
74886	atrack    	Lost Goblin	Project Manager
74887	jclientpages    	Luigi Dell'Aquila	Project Manager
74888	aeson    	Aike Sommer	Project Manager
74890	patu-digua    	Adrian Ber	Project Manager
74891	myui    	Adrian Ber	Project Manager
74893	apphp-calendar    	ApPHP	Project Manager
74895	surealived    	Zbigniew Michal Kempczynski	Project Manager
74896	xnbd    	hirofuchi	Project Manager
74900	phix    	Computer	Project Manager
74901	lucene-index-service    	escoem	Project Manager
74904	pysacio    	Sebastian Heimann	Project Manager
74906	olmo-cms    	Jos Kirps	Project Manager
74908	demuxfs    	Lucas Correia Villa Real	Project Manager
74909	pipadoc    	Christian Thäter	Project Manager
74912	gswitch    	fhendrikx	Project Manager
74913	gnome-gmail    	Dave Steele	Project Manager
74914	defx-for-audacious    	Franco Catrin L.	Project Manager
74915	mumufs    	Sergey Satskiy	Project Manager
74920	clonernx    	Carlo Pelliccia	Project Manager
74925	blood-makes-the-grass-grow-green    	Jay	Project Manager
74930	bdremote-ng    	Michael Wojciechowski	Project Manager
74931	ujorm    	Pavel Ponec	Project Manager
74932	gregorjs    	Jan Behrens	Project Manager
74935	dungeonhack    	archwyrm	Project Manager
74938	fastssher    	Dmitry Kosenkov	Project Manager
